level,Avg time spent (minutes),Median time spent (minutes),Cumulative avg time spent (minutes),%User having more than one attempt,avg attempts,median attempts
147,3.798198198198198,2.8,296.1333087979802,0.12162162162162163,1.135135135135135,1
148,0.8438356164383559,0.7166666666666667,296.97714441441855,0.0136986301369863,1.0136986301369864,1
149,0.5591324200913241,0.5,297.53627683450986,0.0273972602739726,1.0273972602739727,1
150,2.144520547945206,1.3833333333333333,299.68079738245507,0.0547945205479452,1.0547945205479452,1
151,0.7872685185185188,0.7166666666666667,300.4680659009736,0.013888888888888888,1.0277777777777777,1
152,3.425694444444445,1.5,303.89376034541806,0.041666666666666664,1.0555555555555556,1
153,5.286574074074075,2.45,309.1803344194921,0.16666666666666666,1.3472222222222223,1
154,5.972142857142858,1.1333333333333333,315.15247727663495,0.08450704225352113,1.1126760563380282,1
155,1.3720657276995296,0.9333333333333333,316.5245430043345,0.028169014084507043,1.028169014084507,1
156,0.9002450980392156,0.8333333333333334,317.42478810237367,0.014705882352941176,1.0147058823529411,1
157,1.664950980392157,1.5,319.08973908276585,0.058823529411764705,1.0588235294117647,1
158,2.966421568627451,2.2,322.05616065139327,0.029411764705882353,1.0294117647058822,1
159,3.7340686274509802,1.8166666666666667,325.79022927884427,0.057971014492753624,1.0579710144927537,1
160,0.9374999999999999,0.9,326.72772927884427,0.014705882352941176,1.0147058823529411,1
161,2.420772946859903,1.6833333333333333,329.1485022257042,0.057971014492753624,1.0724637681159421,1
162,1.4434782608695647,1.1833333333333333,330.59198048657373,0.028985507246376812,1.0289855072463767,1
163,2.0181592039800997,1.5,332.6101396905538,0.014925373134328358,1.0298507462686568,1
164,1.4256218905472637,1.35,334.0357615811011,0.05970149253731343,1.0746268656716418,1
165,2.515217391304347,1.9666666666666666,336.55097897240546,0.08695652173913043,1.1594202898550725,1
166,3.2384803921568626,2.3,339.78945936456233,0.10294117647058823,1.1470588235294117,1
167,1.0785353535353535,0.9833333333333333,340.8679947180977,0.015151515151515152,1.0151515151515151,1
168,8.579743589743593,4.466666666666667,349.4477383078413,0.3181818181818182,1.803030303030303,1
169,0.6344086021505374,0.5333333333333333,350.0821469099918,0.031746031746031744,1.0317460317460319,1
170,3.8137566137566132,1.55,353.8959035237484,0.07936507936507936,1.0952380952380953,1
171,1.1997395833333333,0.7166666666666667,355.09564310708174,0.015625,1.03125,1
172,1.618489583333333,1.1666666666666667,356.71413269041506,0.046875,1.03125,1
173,1.3906250000000002,1.15,358.10475769041506,0.015625,1.015625,1
174,6.405291005291004,3.316666666666667,364.5100486957061,0.07936507936507936,1.126984126984127,1
175,8.889153439153441,2.466666666666667,373.39920213485954,0.047619047619047616,1.0634920634920635,1
176,0.6870967741935483,0.5666666666666667,374.0862989090531,0,1,1
177,1.1010752688172045,0.95,375.1873741778703,0.016129032258064516,1.0161290322580645,1
178,0.8411290322580641,0.7166666666666667,376.02850321012835,0.03225806451612903,1.032258064516129,1
179,2.6005376344086035,0.8166666666666667,378.629040844537,0.03225806451612903,1.032258064516129,1
180,0.5956989247311825,0.4666666666666667,379.2247397692682,0,1,1
181,1.5685792349726777,1.2333333333333334,380.79331900424086,0.04918032786885246,1.0491803278688525,1
182,2.4489071038251375,1.7833333333333334,383.242226108066,0.01639344262295082,1,1
183,1.106944444444444,0.8,384.34917055251043,0.016666666666666666,1.0166666666666666,1
184,2.4114754098360645,1.5833333333333333,386.7606459623465,0.01639344262295082,1.0327868852459017,1
185,1.5491666666666666,1.2833333333333334,388.30981262901315,0.05,1.05,1
186,2.3952777777777774,2.316666666666667,390.70509040679093,0.03333333333333333,1.05,1
187,0.9233333333333336,0.8166666666666667,391.6284237401243,0,1,1
188,3.694722222222223,3.1166666666666667,395.3231459623465,0.08333333333333333,1.2166666666666666,1
189,6.915476190476193,4.3,402.23862215282264,0.22413793103448276,1.7586206896551724,1
190,8.635454545454545,1.8,410.8740766982772,0.07272727272727272,1.0727272727272728,1
191,1.3074404761904759,0.95,412.1815171744677,0.017857142857142856,1.0178571428571428,1
192,8.862121212121213,1.4166666666666667,421.0436383865889,0.03571428571428571,1.0357142857142858,1
193,4.325151515151515,1.2333333333333334,425.3687899017404,0.03636363636363636,1.1090909090909091,1
194,2.9333333333333336,1.3666666666666667,428.30212323507374,0.03508771929824561,1.0350877192982457,1
195,2.4172413793103447,1.5,430.71936461438406,0.034482758620689655,1.0344827586206897,1
196,4.06848484848485,2.8,434.7878494628689,0.16071428571428573,1.2857142857142858,1
197,6.395151515151515,1.3833333333333333,441.1830009780204,0.01818181818181818,1.018181818181818,1
198,0.7748484848484851,0.7666666666666667,441.95784946286886,0.01818181818181818,1.018181818181818,1
199,1.1709090909090905,1.0666666666666667,443.12875855377797,0,1,1
200,1.0520833333333335,0.9833333333333333,444.1808418871113,0.03571428571428571,1.0535714285714286,1
201,1.6394736842105266,1.2833333333333334,445.8203155713218,0.03508771929824561,1.0350877192982457,1
202,8.080116959064329,1.3,453.9004325303862,0.07017543859649122,1.0701754385964912,1
203,3.6304093567251456,2.35,457.5308418871113,0.07017543859649122,1.1929824561403508,1
204,1.977485380116958,0.6666666666666666,459.50832726722825,0.017543859649122806,1.0175438596491229,1
205,3.217816091954023,1.3,462.7261433591823,0.034482758620689655,1.0344827586206897,1
206,1.6017543859649124,1.4166666666666667,464.3278977451472,0.05263157894736842,1.0701754385964912,1
207,4.38391812865497,2.033333333333333,468.71181587380215,0.017543859649122806,1.0175438596491229,1
208,2.8851190476190474,2.7333333333333334,471.5969349214212,0.07142857142857142,1.0892857142857142,1
209,5.10090909090909,3.533333333333333,476.69784401233034,0.16363636363636364,1.290909090909091,1
210,10.308641975308639,6.183333333333334,487.006485987639,0.2222222222222222,1.6481481481481481,1
211,0.8464052287581697,0.7333333333333333,487.85289121639715,0.0196078431372549,1.0196078431372548,1
212,3.7259999999999986,2.466666666666667,491.57889121639715,0.08,1.08,1
213,2.1055555555555556,1.6166666666666667,493.6844467719527,0.058823529411764705,1.0784313725490196,1
214,5.274489795918367,2.45,498.9589365678711,0.10204081632653061,1.1428571428571428,1
215,2.132653061224489,1.8333333333333333,501.0915896290956,0.04081632653061224,1.0408163265306123,1
216,5.747163120567377,2.466666666666667,506.838752749663,0.19148936170212766,1.5957446808510638,1
217,6.621631205673759,4.366666666666666,513.4603839553367,0.06382978723404255,1.1914893617021276,1
218,0.7868794326241136,0.75,514.2472633879609,0,1,1
219,3.909374999999999,1.7833333333333334,518.1566383879608,0.020833333333333332,1,1
220,1.6085106382978716,1.4166666666666667,519.7651490262587,0.06382978723404255,1.0638297872340425,1
221,4.3,3.533333333333333,524.0651490262586,0.020833333333333332,1.0416666666666667,1
222,1.5255319148936168,1.3166666666666667,525.5906809411522,0.02127659574468085,1.0212765957446808,1
223,22.39962962962963,4.8,547.9903105707818,0.06666666666666667,1.7777777777777777,1
224,3.920075757575758,2.816666666666667,551.9103863283576,0.1590909090909091,1.3863636363636365,1
225,0.7386363636363638,0.6833333333333333,552.649022691994,0,1,1
226,2.210077519379845,2,554.8591002113739,0.023255813953488372,1.0232558139534884,1
227,1.3022727272727275,0.7333333333333333,556.1613729386465,0,1,1
228,14.142424242424244,4.366666666666666,570.3037971810708,0.22727272727272727,1.5227272727272727,1
229,4.624074074074075,2.9,574.9278712551449,0.2,1.288888888888889,1
230,1.3996296296296296,1.0666666666666667,576.3275008847745,0.044444444444444446,1.0888888888888888,1
231,9.511851851851851,4.416666666666667,585.8393527366263,0.15555555555555556,1.3333333333333333,1
232,0.9598484848484847,0.8166666666666667,586.7992012214748,0,1,1
233,2.4909090909090907,1.7166666666666666,589.290110312384,0.022727272727272728,1.0227272727272727,1
234,1.7492424242424243,1.6,591.0393527366264,0,1,1
235,1.147777777777778,1.05,592.1871305144042,0.022222222222222223,1.0444444444444445,1
236,20.805303030303026,3.033333333333333,612.9924335447072,0.15555555555555556,1.288888888888889,1
237,2.264444444444444,1.2166666666666666,615.2568779891516,0,1,1
238,4.69851851851852,2.1166666666666667,619.9553965076701,0.08888888888888889,1.0888888888888888,1
239,1.4514814814814814,0.9333333333333333,621.4068779891516,0,1,1
240,0.7137037037037038,0.6666666666666666,622.1205816928552,0,1,1
241,1.6405303030303033,1.35,623.7611119958856,0,1,1
242,1.1575757575757573,0.95,624.9186877534613,0,1,1
243,7.608712121212119,4.1,632.5273998746734,0.06818181818181818,1.2727272727272727,1
244,4.127407407407406,3.4166666666666665,636.6548072820808,0.08888888888888889,1.2444444444444445,1
245,2.9147286821705425,1.5833333333333333,639.5695359642514,0.06818181818181818,1.0681818181818181,1
246,5.715447154471545,1.2,645.284983118723,0.07317073170731707,1.170731707317073,1
247,1.913636363636364,1.6833333333333333,647.1986194823593,0.045454545454545456,1.0227272727272727,1
248,10.226515151515153,4.216666666666667,657.4251346338744,0.1590909090909091,1.4090909090909092,1
249,7.692803030303028,4.966666666666667,665.1179376641775,0.09090909090909091,1.1818181818181819,1
250,0.7897727272727273,0.6333333333333333,665.9077103914502,0.022727272727272728,1.0227272727272727,1
251,11.75365853658537,5.616666666666666,677.6613689280356,0.2558139534883721,1.6046511627906976,1
252,17.43577235772358,4.433333333333334,695.0971412857591,0.0975609756097561,1.1951219512195121,1
253,0.998717948717949,0.9,696.0958592344771,0,1,1
254,4.064035087719298,2.1,700.1598943221964,0,1,1
255,1.1717948717948719,0.9833333333333333,701.3316891939912,0.02564102564102564,1.0256410256410255,1
256,7.757916666666664,2.1333333333333333,709.0896058606579,0.125,1.1,1
257,1.2033333333333334,1.0333333333333334,710.2929391939913,0.05,1.05,1
258,3.5388888888888883,3.3333333333333335,713.8318280828802,0.05128205128205128,1.0512820512820513,1
259,2.168803418803418,2.033333333333333,716.0006315016836,0,1,1
260,7.436666666666669,1.25,723.4372981683504,0.025,1.025,1
261,0.9042735042735046,0.8,724.3415716726239,0.02564102564102564,1.0256410256410255,1
262,2.2649122807017545,1.6333333333333333,726.6064839533257,0.05128205128205128,1.0512820512820513,1
263,2.4864035087719296,1.85,729.0928874620976,0.05263157894736842,1.0789473684210527,1
264,3.51140350877193,2.6666666666666665,732.6042909708694,0.10526315789473684,1.1578947368421053,1
265,2.450877192982456,1.8,735.0551681638519,0.02631578947368421,1.0263157894736843,1
266,1.9552631578947364,0.9,737.0104313217466,0.07894736842105263,1.0789473684210527,1
267,1.4438596491228068,1.3,738.4542909708695,0,1,1
268,3.0644736842105265,2.4166666666666665,741.51876465508,0.05263157894736842,1.1578947368421053,1
269,2.180630630630631,1.9,743.6993952857106,0.08108108108108109,1.1081081081081081,1
270,1.5223684210526316,1.1166666666666667,745.2217637067632,0.02631578947368421,1.0789473684210527,1
271,14.226315789473679,3.55,759.4480794962369,0.10526315789473684,1.5263157894736843,1
272,1.3008771929824559,1.2166666666666666,760.7489566892194,0,1,1
273,5.625225225225225,4.283333333333333,766.3741819144446,0.05405405405405406,1.054054054054054,1
274,2.2263157894736842,1.9333333333333333,768.6004977039183,0.02631578947368421,1.0526315789473684,1
275,2.8630630630630636,1.4666666666666666,771.4635607669813,0.08108108108108109,1.2432432432432432,1
276,7.8578947368421055,5.216666666666667,779.3214555038235,0.13157894736842105,1.105263157894737,1
277,1.138288288288288,1.0166666666666666,780.4597437921118,0,1,1
278,51.81228070175438,4.6,832.2720244938662,0.10526315789473684,1.4473684210526316,1
279,5.623684210526315,3.066666666666667,837.8957087043925,0.18421052631578946,1.2894736842105263,1
280,5.2482456140350875,2.8833333333333333,843.1439543184276,0.07894736842105263,1.2105263157894737,1
281,2.6890350877192986,2.35,845.8329894061469,0.07894736842105263,1.131578947368421,1
282,9.53640350877193,1.6833333333333333,855.3693929149189,0.02631578947368421,1.0263157894736843,1
283,4.19342105263158,1.65,859.5628139675505,0.07894736842105263,1.0789473684210527,1
284,5.1877192982456135,3.9,864.7505332657961,0.07894736842105263,1.131578947368421,1
285,1.4068376068376067,1.1666666666666667,866.1573708726337,0.05128205128205128,1.2820512820512822,1
286,40.8627192982456,6.516666666666667,907.0200901708793,0.23076923076923078,1.7179487179487178,1
287,2.6587719298245616,1.8833333333333333,909.6788621007038,0.13157894736842105,1.1842105263157894,1
288,9.314912280701751,1.9,918.9937743814055,0.05263157894736842,1.1842105263157894,1
289,17.444594594594598,3.8,936.4383689760001,0.15789473684210525,1.3157894736842106,1
290,0.8558558558558556,0.75,937.294224831856,0,1,1
291,21.38952380952381,8.133333333333333,958.6837486413798,0.24324324324324326,2.027027027027027,1
292,1.7050505050505047,1.2333333333333334,960.3887991464303,0.06060606060606061,1.0606060606060606,1
293,7.945454545454545,3.816666666666667,968.3342536918849,0.030303030303030304,1.0303030303030303,1
294,5.74705882352941,4.966666666666667,974.0813125154143,0.08823529411764706,1.088235294117647,1
295,2.2691176470588235,1.9666666666666666,976.3504301624731,0.08823529411764706,1.088235294117647,1
296,5.062745098039215,2.316666666666667,981.4131752605123,0.058823529411764705,1.5588235294117647,1
297,2.211111111111111,1.4666666666666666,983.6242863716234,0.06060606060606061,1.2121212121212122,1
298,2.6666666666666665,2.283333333333333,986.29095303829,0.030303030303030304,1.2121212121212122,1
299,2.4045454545454543,1.7166666666666666,988.6954984928354,0.12121212121212122,1.4848484848484849,1
300,1.8859375,1.7166666666666666,990.5814359928354,0.03125,1.03125,1
301,13.904687500000001,6.1,1004.4861234928354,0.15625,1.4375,1
302,0.8881720430107525,0.85,1005.3742955358462,0,1,1
303,1.2865591397849465,1.15,1006.6608546756311,0.03225806451612903,1.032258064516129,1
304,2.0193548387096776,1.7166666666666666,1008.6802095143407,0.03225806451612903,1.032258064516129,1
305,1.2755208333333337,1.1333333333333333,1009.955730347674,0.0625,1.0625,1
306,37.03817204301075,8.433333333333334,1046.9939023906848,0.12903225806451613,1.4838709677419355,1
307,1.3091397849462367,1.2166666666666666,1048.303042175631,0,1,1
308,3.904166666666667,2.55,1052.2072088422976,0.15625,1.21875,1
309,3.190624999999999,2.65,1055.3978338422976,0.0625,1.0625,1
310,1.3953125000000002,0.9666666666666667,1056.7931463422976,0,1,1
311,16.781770833333333,4.75,1073.574917175631,0.1875,1.375,1
312,1.6786458333333334,1.4333333333333333,1075.2535630089644,0.0625,1.0625,1
313,4.619270833333333,2.55,1079.8728338422977,0.03125,1.03125,1
314,18.07311827956989,6.733333333333333,1097.9459521218675,0.1875,1.78125,1
315,26.317741935483877,7.433333333333334,1124.2636940573514,0.3225806451612903,2.064516129032258,1
316,2.413888888888889,1.8833333333333333,1126.6775829462401,0.03333333333333333,1.1,1
317,0.9016666666666667,0.85,1127.5792496129068,0.03333333333333333,1.0333333333333334,1
318,3.2655555555555558,1.9666666666666666,1130.8448051684622,0.2,1.2,1
319,4.801666666666666,2.933333333333333,1135.646471835129,0.03333333333333333,1.1,1
320,6.009444444444444,2.783333333333333,1141.6559162795734,0.06666666666666667,1.1333333333333333,1
321,2.93,2.533333333333333,1144.5859162795734,0.16666666666666666,1.2666666666666666,1
322,1.314367816091954,1.15,1145.9002840956655,0,1,1
323,8.299425287356321,1.7,1154.1997093830219,0.06896551724137931,1.103448275862069,1
324,3.642528735632184,2.283333333333333,1157.842238118654,0,1,1
325,1.1005747126436782,0.9666666666666667,1158.9428128312977,0.034482758620689655,1.0344827586206897,1
